datetime (YYYY-MM-DD hh:mm:ss),configuration,outdoor air temperature (C),cell A boiler (Wh/sqft),cell B boiler (Wh/sqft),cell A chiller (Wh/sqft),cell B chiller (Wh/sqft),cell A ahu fan (Wh/sqft),cell B ahu fan (Wh/sqft),cell A hw pump (Wh/sqft),cell B hw pump (Wh/sqft),cell A hvac energy (Wh/sqft),cell B hvac energy (Wh/sqft),cell A lights (Wh/sqft),cell B lights (Wh/sqft),cell A plugs (Wh/sqft),cell B plugs (Wh/sqft),cell A total energy (Wh/sqft),cell B total energy (Wh/sqft)
2019-08-10 20:00:00,Core-S,15.931494942222221,0.10271621595601847,0.0,0.0,0.0,0.10263760991666666,0.10568015841296298,0.07671319369212963,0.07899766776782408,0.2820670195648148,0.18467782618078704,0.02137826709120371,0.0052951676421296315,,,,
2019-08-10 21:00:00,Core-S,15.182863452043009,0.10110034358506946,0.0,0.0,0.0,0.10279483522407404,0.1057738731925926,0.0767090932175926,0.07893522754444443,0.2806042720267361,0.18470910073703706,0.01737428691875,0.005301446707175928,,,,
2019-08-10 22:00:00,Core-S,14.720213194444447,0.10339180643981484,0.0,0.0,0.0,0.1030992730986111,0.10600393267546293,0.07667502710856479,0.07901355551226852,0.2831661066469907,0.18501748818773148,0.01748519692939815,0.0053012533282407424,,,,
2019-08-10 23:00:00,Core-S,14.673149694444447,0.10414401968315973,0.0,0.0,0.0,0.10322647055694446,0.10617972690671297,0.07662851083148148,0.0788948099074074,0.28399900107158565,0.1850745368141204,0.017501214984722225,0.00530259882824074,,,,
2019-08-11 00:00:00,Core-S,14.564098694444445,,,,,,,,,,,0.017518789715277778,0.005293257333564814,,,,
2019-08-11 01:00:00,Core-S,14.611944916666669,,,,,,,,,,,0.01754723830208333,0.005293580497916667,,,,
2019-08-11 02:00:00,Core-S,14.692522930555556,,,,,,,,,,,0.017497889060416664,0.005291498436574075,,,,
2019-08-11 03:00:00,Core-S,14.560253291666665,,,,,,,,,,,0.017499823083796294,0.005286309965277778,,,,
2019-08-11 04:00:00,Core-S,14.258809972222226,,,,,,,,,,,0.017515527907870372,0.005280710644444444,,,,
2019-08-11 05:00:00,Core-S,14.364499861111117,,,,,,,,,,,0.017557471118981482,0.005276677639583333,,,,
2019-08-11 06:00:00,Core-S,14.077116680555555,,,,,,,,,,,0.9003021499712963,0.005275494622222222,,,,
2019-08-11 07:00:00,Core-S,14.389669180555556,,,,,,,,,,,0.8983013965949074,0.04483730959953704,,,,
2019-08-11 08:00:00,Core-S,15.536973723750002,,,,,,,,,,,0.8964873763854168,0.18835637172708336,,,,
2019-08-11 09:00:00,Core-S,17.853018410833336,,,,,,,,,,,0.9018506404356484,0.2703495693453704,,,,
2019-08-11 10:00:00,Core-S,19.537874107638885,,,,,,,,,,,0.8997915242715279,0.21577561032314815,,,,
2019-08-11 11:00:00,Core-S,21.166737394861105,,,,,,,,,,,0.8957435554641203,0.1501840853997685,,,,
2019-08-11 12:00:00,Core-S,22.62914056986111,,,,,,,,,,,0.8961088658541667,0.1350038718138889,,,,
2019-08-11 13:00:00,Core-S,23.295621303333334,,,,,,,,,,,0.9020762852055556,0.16971987619328704,,,,
2019-08-11 14:00:00,Core-S,22.999024805809483,,,,,,,,,,,0.9019375975335648,0.18674626361226848,,,,
2019-08-11 15:00:00,Core-S,23.35087636597223,,,,,,,,,,,0.9033629704101852,0.2226128875576389,,,,
2019-08-11 16:00:00,Core-S,22.18863326458333,,,,,,,,,,,0.9027478974090278,0.23153118039814816,,,,
2019-08-11 17:00:00,Core-S,23.41838009652778,,,,,,,,,,,0.9026961635682872,0.2698960229664352,,,,
2019-08-11 18:00:00,Core-S,23.758450436805557,,,,,,,,,,,0.9015768217310184,0.14406803915717592,,,,
2019-08-11 19:00:00,Core-S,22.204706321527773,,,,,,,,,,,0.8922329336115741,0.0052899031581018505,,,,
2019-08-11 20:00:00,Core-S,21.474863625138887,,,,,,,,,,,0.02089151122916666,0.005289875025000002,,,,
2019-08-11 21:00:00,Core-S,20.38226368611112,,,,,,,,,,,0.01738988385231481,0.00529953915787037,,,,
2019-08-11 22:00:00,Core-S,18.570319622361115,,,,,,,,,,,0.017439717907175925,0.005300170199537037,,,,
2019-08-11 23:00:00,Core-S,17.647842524444446,,,,,,,,,,,0.017475026899305555,0.0052996748043981495,,,,
2019-08-12 00:00:00,Core-S,18.075071798055557,,,,,,,,,,,0.01756295233888889,0.005302943944675926,0.2870371206571759,0.024190473336342597,,
2019-08-12 01:00:00,Core-S,17.797981625555558,,,,,,,,,,,0.017617753069675928,0.005295041700694446,0.2870614825155092,0.024112514006712958,,
2019-08-12 02:00:00,Core-S,16.493585360972226,,,,,,,,,,,0.01763171703958333,0.0052982651125000006,0.2892132355722223,0.024115791469675924,,
2019-08-12 03:00:00,Core-S,17.023302717916668,,,,,,,,,,,0.017614220046527778,0.005285576739583333,0.286960518968287,0.024102612966203703,,
2019-08-12 04:00:00,Core-S,17.642299831527776,,,,,,,,,,,0.01758279581712963,0.005285385851851852,0.2874700915222224,0.024106631413888892,,
2019-08-12 05:00:00,Core-S,17.208483053055556,,,,,,,,,,,0.017559282390277778,0.0052792058083333355,0.28673951004328696,0.024029329955092597,,
2019-08-12 06:00:00,Core-S,16.69981580783601,,,,,,,,,,,0.8992504934993055,0.005276397218287038,0.28664057366041656,0.02398253935625,,
2019-08-12 07:00:00,Core-S,16.561996154027778,,,,,,,,,,,0.8979025784914352,0.0448253646273148,0.2945443270196759,0.08023052738310185,,
2019-08-12 08:00:00,Core-S,18.102816717638888,,,,,,,,,,,0.8960115119511574,0.21895853192361112,0.6350217536076389,0.6189184456516202,,
2019-08-12 09:00:00,Core-S,20.42515001138889,,,,,,,,,,,0.8993382109481483,0.2790358819974537,0.9305903591895832,1.0165914458722225,,
2019-08-12 10:00:00,Core-S,21.89225871111111,,,,,,,,,,,0.9029683699643518,0.2211153729113426,0.9312976161743056,1.0196769998474535,,
2019-08-12 11:00:00,Core-S,23.452835125972214,,,,,,,,,,,0.9002292604516205,0.15591719452893518,0.9318806806175924,1.016942504957176,,
2019-08-12 12:00:00,Core-S,24.603694070277772,,,,,,,,,,,0.8964056492990741,0.13768858325324074,0.9337333803879628,1.0149252645023148,,
2019-08-12 13:00:00,Core-S,25.773960343333336,,,,,,,,,,,0.9018582025467592,0.1627982216696759,0.9333805706891204,1.0171794662069444,,
2019-08-12 14:00:00,Core-S,24.78004785013889,,,,,,,,,,,0.9028368269916666,0.18806340881273148,0.9335709066574072,1.0185271828081022,,
2019-08-12 15:00:00,Core-S,23.603287241527767,,,,,,,,,,,0.9031670265402778,0.22495880641620367,0.9328594613543982,1.0191480355157407,,
2019-08-12 16:00:00,Core-S,25.495610643055556,,,,,,,,,,,0.9025733119993056,0.23471605423449074,0.9325518285196759,1.0174606509840276,,
2019-08-12 17:00:00,Core-S,25.45902291583333,,,,,,,,,,,0.9023346659069446,0.2117787625016204,0.8303774237666666,0.9113977843085648,,
2019-08-12 18:00:00,Core-S,22.58125660097221,,,,,,,,,,,0.899538823655787,0.11311971247893518,0.4841350996245371,0.30259075296828697,,
2019-08-12 19:00:00,Core-S,20.302819552777787,,,,,,,,,,,0.8901466589356481,0.005296124300462964,0.2951775466259259,0.024096615605324074,,
2019-08-12 20:00:00,Core-S,19.64916366847222,,,,,,,,,,,0.02028431285300926,0.005286216159027779,0.28766297341689817,0.024094154459490744,,
2019-08-12 21:00:00,Core-S,18.6916813475,,,,,,,,,,,0.017389376962499998,0.005287796744675928,0.28667088474398145,0.02405924850115741,,
2019-08-12 22:00:00,Core-S,17.293168268333336,,,,,,,,,,,0.01746115837523149,0.005296397112962963,0.28704417949375005,0.0241087487724537,,
2019-08-12 23:00:00,Core-S,17.801022599650754,,,,,,,,,,,0.017318721070833334,0.005294387155787035,0.287094128093287,0.024064855280092598,,
2019-08-13 00:00:00,Core-S,16.406562550277773,,,,,,,,,,,0.01736283891064815,0.005292831963425925,0.28736697987222226,0.02404139109305555,,
2019-08-13 01:00:00,Core-S,16.93671665236111,,,,,,,,,,,0.017481257198611114,0.0052951691055555545,0.2871875087233796,0.02410973658703704,,
2019-08-13 02:00:00,Core-S,18.02200937,,,,,,,,,,,0.01752950022685185,0.005296272041898148,0.2904391363057871,0.024079476512037037,,
2019-08-13 03:00:00,Core-S,17.692760954722225,,,,,,,,,,,0.017563242557175927,0.005294544686342593,0.2903309412689815,0.024011009477314816,,
2019-08-13 04:00:00,Core-S,17.631410362777782,,,,,,,,,,,0.01752061318703704,0.005290511670138889,0.2898524336888889,0.02404288796527778,,
2019-08-13 05:00:00,Core-S,16.352825723194446,,,,,,,,,,,0.01817980580439815,0.005286567746296295,0.2899160328793982,0.02399715565555556,,
2019-08-13 06:00:00,Core-S,16.179934016805557,,,,,,,,,,,0.9008441199668982,0.005287642130092593,0.2866616165349537,0.024014095806250003,,
2019-08-13 07:00:00,Core-S,18.569849386527775,,,,,,,,,,,0.8990886442932872,0.04403841549143518,0.294944189712037,0.0804975733412037,,
2019-08-13 08:00:00,Core-S,18.73216684111111,,,,,,,,,,,0.8978537420518521,0.18898674082245365,0.6354287863942129,0.6191906889071759,,
2019-08-13 09:00:00,Core-S,20.349301935000003,,,,,,,,,,,0.9006095704194446,0.22692804272986114,0.9305201507462963,1.0172159206266205,,
2019-08-13 10:00:00,Core-S,21.923342574861113,,,,,,,,,,,0.9003250280490741,0.1541290342474537,0.932389395000463,1.0197943771164348,,
2019-08-13 11:00:00,Core-S,23.747836467500004,,,,,,,,,,,0.8986798257287035,0.1519324947851852,0.9322247934226852,1.0174799933729168,,
2019-08-13 12:00:00,Core-S,24.44154721333333,,,,,,,,,,,0.8986155047314814,0.09542845446527777,0.9331742606613426,1.0147563969831022,,
2019-08-13 13:00:00,Core-S,24.19366928138889,,,,,,,,,,,0.90375817219375,0.17321449092800922,0.9325356036465278,1.016517425135648,,
2019-08-13 14:00:00,Core-S,24.82594922083333,,,,,,,,,,,0.9051641156428242,0.1904494708171296,0.9331553445025464,1.0179544146861113,,
2019-08-13 15:00:00,Core-S,25.27581383652778,,,,,,,,,,,0.9050848601844907,0.1933280657800926,0.9336689395854166,1.0195458306331018,,
2019-08-13 16:00:00,Core-S,24.794627502191,,,,,,,,,,,0.9044407792717593,0.2313878534358796,0.9333489880243055,1.0174067188261575,,
2019-08-13 17:00:00,Core-S,24.591082821944447,,,,,,,,,,,0.903439417644676,0.27419258283148146,0.8311768249120369,0.9117752861287038,,
2019-08-13 18:00:00,Core-S,25.909288436388888,,,,,,,,,,,0.9017873695175924,0.16455885031435186,0.4846414639537038,0.30592178969282396,,
2019-08-13 19:00:00,Core-S,25.668338944861112,,,,,,,,,,,0.8915891308643519,0.005295843947222222,0.29521410070208337,0.024187081254629636,,
2019-08-13 20:00:00,Core-S,24.469110124444448,,,,,,,,,,,0.01978722116504629,0.005293938743287037,0.28756480659375,0.024146666315972225,,
2019-08-13 21:00:00,Core-S,23.245956402222212,,,,,,,,,,,0.017345929291203706,0.005290387462962964,0.2870715994685185,0.024065939436111114,,
2019-08-13 22:00:00,Core-S,22.511970503055558,,,,,,,,,,,0.017417032631944444,0.005296282016898148,0.2871365967192129,0.024158138715972218,,
2019-08-13 23:00:00,Core-S,22.42817465013889,,,,,,,,,,,0.017363322613194447,0.0052945927168981475,0.2870467997937501,0.02413412705231481,,
2019-08-14 00:00:00,Core-S,20.71974590305555,,,,,,,,,,,0.017447220244907406,0.0052961960750000005,0.28731797289375005,0.024135374437731488,,
2019-08-14 01:00:00,Core-S,22.22896353875,,,,,,,,,,,0.01754027874652778,0.005299691116435185,0.28739035633726856,0.024110951501388887,,
2019-08-14 02:00:00,Core-S,22.1186022001389,,,,,,,,,,,0.01758963572083333,0.0052991307192129635,0.2898578413490741,0.024136271030324074,,
2019-08-14 03:00:00,Core-S,22.98680662513889,,,,,,,,,,,0.017604192498148145,0.005295708158101851,0.2915737812701389,0.024129701883101852,,
2019-08-14 04:00:00,Core-S,23.180820481527785,,,,,,,,,,,0.017501865765046296,0.005294393558796296,0.2908098654134259,0.024151077282175918,,
2019-08-14 05:00:00,Core-S,22.018618278055552,,,,,,,,,,,0.018620137098148148,0.005298499292129629,0.2900874027944445,0.02407887680787037,,
2019-08-14 06:00:00,Core-S,22.58727202986111,,,,,,,,,,,0.8998661454162037,0.005290855253703704,0.2871569726576389,0.024097551381481484,,
2019-08-14 07:00:00,Core-S,21.57553644694445,,,,,,,,,,,0.8972738352703704,0.025616432567129633,0.2950752069166667,0.08021134014722223,,
2019-08-14 08:00:00,Core-S,21.86197253319413,,,,,,,,,,,0.8974439762817129,0.16815437299074076,0.635235238050463,0.6201305865506944,,
2019-08-14 09:00:00,Core-S,23.295108630972226,,,,,,,,,,,0.8997154405997685,0.2796001211692129,0.9309014755032408,1.0180152630493056,,
2019-08-14 10:00:00,Core-S,25.021158507222232,,,,,,,,,,,0.9015342758069445,0.2205361631226852,0.9329787845824076,1.0166560473613426,,
2019-08-14 11:00:00,Core-S,27.508413294583335,,,,,,,,,,,0.9042372122090278,0.15469124416087962,0.9321773904050926,1.0159776438314816,,
2019-08-14 12:00:00,Core-S,29.087500864999992,,,,,,,,,,,0.904365029392824,0.1146151548949074,0.9328160721377314,1.021429486014352,,
2019-08-14 13:00:00,Core-S,30.35087630555556,,,,,,,,,,,0.9043112249046296,0.1698015625409722,0.9330936213291666,1.0243542831550925,,
2019-08-14 14:00:00,Core-S,30.425912929861113,,,,,,,,,,,0.9041770094504631,0.18496777018379632,0.9339355852789352,1.0190579711810186,,
2019-08-14 15:00:00,Core-S,30.33193355333334,,,,,,,,,,,0.9035276405354168,0.2236381312921296,0.9349367767143518,1.0193844015900464,,
2019-08-14 16:00:00,Core-S,29.3184794425,,,,,,,,,,,0.902909445463426,0.1921587900451389,0.9348591320773146,1.0221989177229167,,
2019-08-14 17:00:00,Core-S,29.370418060972227,,,,,,,,,,,0.9030895704037036,0.27349910045208337,0.8321967047956018,0.9137642589847224,,
2019-08-14 18:00:00,Core-S,28.97067095680555,,,,,,,,,,,0.9008838839064814,0.16472797621203708,0.4856540943363426,0.3063417543335649,,
2019-08-14 19:00:00,Core-S,28.22578876416667,,,,,,,,,,,0.8864816663333334,0.005294372371759259,0.2954612786460649,0.02417671851458333,,
2019-08-14 20:00:00,Core-S,28.72822779902777,,,,,,,,,,,0.019176783709259262,0.005289230937731482,0.2881165765486111,0.024149565066435185,,
2019-08-14 21:00:00,Core-S,29.223594599027788,,,,,,,,,,,0.01734624312013889,0.0052893086386574095,0.2876779970768519,0.02413605377916667,,
2019-08-14 22:00:00,Core-S,27.998614271944447,,,,,,,,,,,0.017419888550694443,0.005287783582638889,0.28789715610949074,0.024159174489120368,,
2019-08-14 23:00:00,Core-S,25.368916039166674,,,,,,,,,,,0.017324449931712962,0.005283957531018519,0.28780405620625,0.024231821622453704,,
2019-08-15 00:00:00,Core-S,25.03547361916666,,,,,,,,,,,0.017326433729398148,0.005284950544444444,0.2879582138071759,0.02413940178958333,,
2019-08-15 01:00:00,Core-S,25.467585491287323,,,,,,,,,,,0.01745190617708333,0.00528919725925926,0.2881364015854168,0.02398583590486111,,
2019-08-15 02:00:00,Core-S,26.161168766249997,,,,,,,,,,,0.017525346008796294,0.005293402574768518,0.290457170587963,0.024085439834027774,,
2019-08-15 03:00:00,Core-S,24.439920543749995,,,,,,,,,,,0.017509542191435187,0.0052842054680555545,0.29197931626875,0.02423294997453703,,
2019-08-15 04:00:00,Core-S,26.308923422777788,,,,,,,,,,,0.017469264327777782,0.005287927366435186,0.29118973135925924,0.024141245325925924,,
2019-08-15 05:00:00,Core-S,24.539352665694448,,,,,,,,,,,0.018996252638194443,0.0052802921502314824,0.2909884796046296,0.024120580146990745,,
2019-08-15 06:00:00,Core-S,23.605179092361105,,,,,,,,,,,0.8984979045585647,0.005278448097685185,0.2873804859699074,0.02412715890138889,,
2019-08-15 07:00:00,Core-S,24.68103538833333,,,,,,,,,,,0.8966604970016204,0.025508382203240743,0.2950582045280093,0.08015858322152777,,
2019-08-15 08:00:00,Core-S,25.2070705225,,,,,,,,,,,0.8967476376240741,0.1752737669175926,0.6355682057553242,0.619468236295602,,
2019-08-15 09:00:00,Core-S,25.593620193611113,,,,,,,,,,,0.9025534277550926,0.2783442358402778,0.930954151357176,1.0174933778618056,,
2019-08-15 10:00:00,Core-S,26.94328692013889,,,,,,,,,,,0.9046051839219909,0.2179063876493056,0.9326968538194446,1.0187351541581022,,
2019-08-15 11:00:00,Core-S,27.591335366944445,,,,,,,,,,,0.9045187652662038,0.15374664751574074,0.9329667397002316,1.0236954078120373,,
2019-08-15 12:00:00,Core-S,28.28104145722222,,,,,,,,,,,0.9045049950328704,0.11357263105,0.9334831800564816,1.0216338066675923,,
2019-08-15 13:00:00,Core-S,29.18465889972223,,,,,,,,,,,0.9033038640807868,0.1702937925456018,0.9341646726416666,1.024793496224074,,
2019-08-15 14:00:00,Core-S,29.46508902569445,,,,,,,,,,,0.9030537151004631,0.18308933155208326,0.9350830418474538,1.0198903555377317,,
2019-08-15 15:00:00,Core-S,29.0695633375,,,,,,,,,,,0.9026456098780092,0.22390242902777774,0.9358076343990742,1.0192825303733797,,
2019-08-15 16:00:00,Core-S,27.552405281666665,,,,,,,,,,,0.9023030885365741,0.1976702915849537,0.9354100233194445,1.019473050329167,,
2019-08-15 17:00:00,Core-S,27.395469547222227,,,,,,,,,,,0.9020346887574072,0.17958047856782408,0.8322974392201387,0.9147187768932872,,
2019-08-15 18:00:00,Core-S,28.314088687818142,,,,,,,,,,,0.8974239109356481,0.06991095929791666,0.4861966596831018,0.3044996954296296,,
2019-08-15 19:00:00,Core-S,25.91912948847223,,,,,,,,,,,0.8723894339509259,0.00528040102800926,0.2964997752951389,0.02436964361180556,,
2019-08-15 20:00:00,Core-S,24.18036909111112,,,,,,,,,,,0.01866763115717592,0.005269668263888889,0.28979770308981484,0.024462834110416668,,
2019-08-15 21:00:00,Core-S,22.92565207305556,,,,,,,,,,,0.017379738673148147,0.005272781924074075,0.28881388993148144,0.02441501956666666,,
2019-08-15 22:00:00,Core-S,24.386572641388888,,,,,,,,,,,0.01749911400208333,0.0052730584625,0.288719227950926,0.024375741773379637,,
2019-08-15 23:00:00,Core-S,25.061293533333334,,,,,,,,,,,0.017359489856250004,0.00527111147986111,0.2885685069921297,0.0243384181011574,,
2019-08-16 00:00:00,Core-W,25.429142716666664,0.08771432830266207,0.0,0.0,0.0,0.10203871563888887,0.1049260051425926,0.07764789119212961,0.07922020966550926,0.2674009351336806,0.18414621480810184,0.017434264095833332,0.005273806374768518,0.28892125791018525,0.024395680851851845,0.5737564571396991,0.2138157020347222
2019-08-16 01:00:00,Core-W,22.44336145805556,0.08764346849189812,0.0,0.0,0.0,0.10220532580370373,0.10510998782083332,0.07766594271273149,0.07914657242060184,0.2675147370083333,0.1842565602414352,0.01751249407685185,0.0052752686449074075,0.2887533992844907,0.024374916184027783,0.5737806303696757,0.21390674507037039
2019-08-16 02:00:00,Core-W,20.525309259444448,0.0909635976255787,0.0,0.0,0.0,0.10273140328935183,0.10564480234699074,0.07739599894351852,0.07894978963287039,0.27109099985844903,0.1845945919798611,0.01761040881736111,0.005277513797453704,0.29127878211712965,0.02431350547662037,0.5799801907929398,0.21418561125393518
2019-08-16 03:00:00,Core-W,19.947241169861105,0.09123688122771988,0.0,0.0,0.0,0.10288955784097224,0.10576977905787036,0.07732763552337962,0.07898009490879629,0.27145407459207177,0.18474987396666664,0.01765432842731481,0.006109699412731482,0.2930771239719908,0.02434216643842593,0.5821855269913774,0.21520173981782406
2019-08-16 04:00:00,Core-W,19.2330468025,0.09216764726128472,0.0,0.0,0.0,0.10289432326550926,0.10576130442523148,0.07724892857962964,0.0789113907613426,0.2723108991064236,0.1846726951865741,0.017620191568749995,0.010635459932407408,0.2922959516032407,0.02436881939467593,0.5822270422784143,0.21967697451365742
2019-08-16 05:00:00,Core-W,20.989293713472225,0.0015147601391782446,0.0,0.6139919010655289,0.0,0.2766511027365741,0.10564375783541664,0.07728005227384258,0.07890493465902777,0.9694378162151239,0.1845486924944444,0.01973736404629629,0.005283501853935185,0.29141911984467594,0.02437631065763889,1.2805943001060962,0.21420850500601848
2019-08-16 06:00:00,Core-W,19.64184586944445,0.0,0.0,0.518060280449239,0.0,0.2819268934805556,0.11120851321759262,0.07703701969953704,0.07882695806874998,0.8770241936293316,0.1900354712863426,0.9069827087078705,0.005284025303240739,0.2894119107608796,0.02431471451990741,2.0734188130980815,0.21963421110949075
2019-08-16 07:00:00,Core-W,17.348766869027774,0.0,0.0,0.8768032490980159,0.0,0.2539771353666667,0.1778147314199074,0.07651881891319445,0.07823518207870371,1.207299203377877,0.2560499134986111,0.8999895152847224,0.025375687673611112,0.2954434169081019,0.08084521152800922,2.402732135570701,0.3622708127002314
2019-08-16 08:00:00,Core-W,22.270745514305567,0.016382504450810256,0.0,0.4857142736741806,0.5274424781314679,0.11631346683726852,0.18714025642453708,0.07645566827499999,0.07821095627175924,0.6948659132372593,0.7927936908277644,0.8965452123569445,0.18884183763032408,0.6348324323868056,0.6197243814634258,2.2262435579810096,1.6013599099215141
2019-08-16 09:00:00,Core-W,22.23017393888889,0.0,0.0,0.7794958434944576,0.1460350994231355,0.1647638974949074,0.17719872610624998,0.07638799244351853,0.07816891471412038,1.0206477334328834,0.40140274024350586,0.8988482248078704,0.3338446459592593,0.9317963177671298,1.0165303591078705,2.8512922760078836,1.7517777453106356
2019-08-16 10:00:00,Core-W,22.53276155419093,0.0,0.0,0.9180684431604216,0.8932230385112929,0.2827906918502315,0.2848649368185185,0.07652908083726853,0.07839608770833333,1.2773882158479215,1.2564840630381449,0.9021679223034724,0.2492257150682871,0.932079171194213,1.0190226726694445,3.111635309345607,2.5247324507758764
2019-08-16 11:00:00,Core-W,22.380972677638887,0.0,0.0,0.9311514818032296,0.8822627933860206,0.2679435152384259,0.28283910050000005,0.07670306102569445,0.07887126566898148,1.27579805806735,1.243973159555002,0.9031341560773148,0.24366838219537046,0.932163926495602,1.0167186728608797,3.111096140640267,2.5043602146112525
