datetime (YYYY-MM-DD hh:mm:ss),configuration,cell A lights (Wh/sqft),cell B lights (Wh/sqft)
2019-09-13 08:00:00,Core-S,0.8949531475694444,0.1481455490310185
2019-09-13 09:00:00,Core-S,0.89945642895,0.24888707161527776
2019-09-13 10:00:00,Core-S,0.8996516412495372,0.17081447987592593
2019-09-13 11:00:00,Core-S,0.8972674751749997,0.10254105853078703
2019-09-13 12:00:00,Core-S,0.8973759922733796,0.1022494607428241
2019-09-13 13:00:00,Core-S,0.9017346883023147,0.14858886248541664
2019-09-13 14:00:00,Core-S,0.8999008424861111,0.16188193959305558
2019-09-13 15:00:00,Core-S,0.8979455616925927,0.18602061317337965
2019-09-13 16:00:00,Core-S,0.8981534590532407,0.14540572317638892
2019-09-13 17:00:00,Core-S,0.8944307347817129,0.2549154733599537
2019-09-13 18:00:00,Core-S,0.8980949905965276,0.14751252825902775
2019-09-13 19:00:00,Core-S,0.8740588602303242,0.005285243324768519
2019-09-13 20:00:00,Core-S,0.017339006949305555,0.005276888550000001
2019-09-13 21:00:00,Core-S,0.017365036532638885,0.00527397294074074
2019-09-13 22:00:00,Core-S,0.017342323901388887,0.005275673330555556
2019-09-13 23:00:00,Core-S,0.017333626297222224,0.00527394261875
2019-09-14 00:00:00,Core-S,0.01737376441111111,0.005275502538888889
2019-09-14 01:00:00,Core-S,0.01744912619884259,0.005280863208564815
2019-09-14 02:00:00,Core-S,0.01749303254375,0.005279043454398149
2019-09-14 03:00:00,Core-S,0.017528605031944446,0.005278066593055556
2019-09-14 04:00:00,Core-S,0.017538946825925928,0.0052793069375
2019-09-14 05:00:00,Core-S,0.035172330775,0.00528328127060185
2019-09-14 06:00:00,Core-S,0.8878967461104168,0.005282155318055555
2019-09-14 07:00:00,Core-S,0.8996980142831019,0.028523237934722223
2019-09-14 08:00:00,Core-S,0.8961714056599537,0.14829868488680556
2019-09-14 09:00:00,Core-S,0.8948179153694443,0.24716104362337965
2019-09-14 10:00:00,Core-S,0.9006120164131944,0.16782319369467588
2019-09-14 11:00:00,Core-S,0.8996381514770834,0.10192561894629629
2019-09-14 12:00:00,Core-S,0.8930688495094908,0.10226174393726851
2019-09-14 13:00:00,Core-S,0.8975084607574074,0.15026926286134262
2019-09-14 14:00:00,Core-S,0.8987466936344908,0.16313954138217596
2019-09-14 15:00:00,Core-S,0.8978370502402778,0.18567528088171292
2019-09-14 16:00:00,Core-S,0.8983817207333334,0.1466556725240741
2019-09-14 17:00:00,Core-S,0.8931429411953701,0.25604685875740746
2019-09-14 18:00:00,Core-S,0.8985949983960649,0.1475939319155093
2019-09-14 19:00:00,Core-S,0.8754631755368057,0.005279942786574074
2019-09-14 20:00:00,Core-S,0.01737367969861111,0.00527937726875
2019-09-14 21:00:00,Core-S,0.013913906800925925,0.004225429786342592
2019-09-14 22:00:00,Core-S,0.01662323454675926,0.005017666631018518
2019-09-14 23:00:00,Core-S,0.017545859606481484,0.005279477772685186
2019-09-15 00:00:00,Core-S,0.017603046075,0.005285408663425926
2019-09-15 01:00:00,Core-S,0.017640131277546302,0.005287440490740741
2019-09-15 02:00:00,Core-S,0.017705274734027776,0.005293295515509259
2019-09-15 03:00:00,Core-S,0.017763003396296294,0.005292365918055555
2019-09-15 04:00:00,Core-S,0.017706811290972225,0.0052883219777777775
2019-09-15 05:00:00,Core-S,0.035579116187268514,0.005292773247222222
2019-09-15 06:00:00,Core-S,0.8941902886925928,0.005296462725925926
2019-09-15 07:00:00,Core-S,0.897552638074074,0.02845563918842593
2019-09-15 08:00:00,Core-S,0.8972394037909723,0.20784016979907408
2019-09-15 09:00:00,Core-S,0.8972207553858796,0.30288813198750003
2019-09-15 10:00:00,Core-S,0.9034831286071758,0.18280903102986112
2019-09-15 11:00:00,Core-S,0.8963731181222223,0.10258964272152778
2019-09-15 12:00:00,Core-S,0.8960713513946759,0.10246831597592593
2019-09-15 13:00:00,Core-S,0.9007256432219907,0.14757740905439817
2019-09-15 14:00:00,Core-S,0.9003848401048611,0.1617126129789352
2019-09-15 15:00:00,Core-S,0.8985094968465278,0.18325709337337964
2019-09-15 16:00:00,Core-S,0.8995195241780093,0.14462577594027778
2019-09-15 17:00:00,Core-S,0.8970384060636574,0.2536136821365741
2019-09-15 18:00:00,Core-S,0.9008062391877316,0.14769209631134259
2019-09-15 19:00:00,Core-S,0.8780039111680557,0.005283929461574074
2019-09-15 20:00:00,Core-S,0.017360346544444447,0.005287602859722222
2019-09-15 21:00:00,Core-S,0.013882776091898148,0.004230455568518519
2019-09-15 22:00:00,Core-S,0.012196686864120372,0.003701137931018519
2019-09-15 23:00:00,Core-S,0.017409071164814816,0.005285890581018518
2019-09-16 00:00:00,CorePlus-W,0.01745554194398148,0.005290432124768519
2019-09-16 01:00:00,CorePlus-W,0.017505616424305554,0.00528354645185185
2019-09-16 02:00:00,CorePlus-W,0.017514389479398148,0.005289034293287037
2019-09-16 03:00:00,CorePlus-W,0.017432371531249997,0.00528641710023148
2019-09-16 04:00:00,CorePlus-W,0.017369220318981485,0.005291115725925927
2019-09-16 05:00:00,CorePlus-W,0.03557735784189816,0.005290154805787037
2019-09-16 06:00:00,CorePlus-W,0.8994065638442129,0.005290059621527778
2019-09-16 07:00:00,CorePlus-W,0.8972129686043983,0.02832340720231481
2019-09-16 08:00:00,CorePlus-W,0.8960986252178241,0.24333745645671295
2019-09-16 09:00:00,CorePlus-W,0.8991152781865741,0.33054042633449077
2019-09-16 10:00:00,CorePlus-W,0.9008398666854165,0.23303407590231479
2019-09-16 11:00:00,CorePlus-W,0.8996533455106481,0.16720764190949075
2019-09-16 12:00:00,CorePlus-W,0.901994101593287,0.14171795412499996
2019-09-16 13:00:00,CorePlus-W,0.904524366578935,0.17429215989027777
2019-09-16 14:00:00,CorePlus-W,0.9029699615620371,0.2742832372972222
2019-09-16 15:00:00,CorePlus-W,0.9026570753983797,0.4174893318071759
2019-09-16 16:00:00,CorePlus-W,0.9018884846710649,0.2982174903138889
2019-09-16 17:00:00,CorePlus-W,0.8962751769513889,0.3507227841421297
2019-09-16 18:00:00,CorePlus-W,0.8985448711814815,0.1511827850796296
2019-09-16 19:00:00,CorePlus-W,0.8755950552312499,0.005274619224074075
2019-09-16 20:00:00,CorePlus-W,0.017180564815277778,0.005275844072222224
2019-09-16 21:00:00,CorePlus-W,0.013683660871296296,0.0042212900090277785
2019-09-16 22:00:00,CorePlus-W,0.016335937867824075,0.005015604406481482
2019-09-16 23:00:00,CorePlus-W,0.017257263647916667,0.0052796944696759255
2019-09-17 00:00:00,CorePlus-W,0.017293128665509257,0.005288119511805556
2019-09-17 01:00:00,CorePlus-W,0.01729640723773148,0.005285845449305556
2019-09-17 02:00:00,CorePlus-W,0.017270859201157406,0.005290206687962961
2019-09-17 03:00:00,CorePlus-W,0.017291725907870373,0.005289338882175926
2019-09-17 04:00:00,CorePlus-W,0.017244073609953704,0.005294629891435185
2019-09-17 05:00:00,CorePlus-W,0.0359219766375,0.005294920095833334
2019-09-17 06:00:00,CorePlus-W,0.9004928333435186,0.005294570937731482
2019-09-17 07:00:00,CorePlus-W,0.8976981614171298,0.02838397441527778
2019-09-17 08:00:00,CorePlus-W,0.8971668514793982,0.19862697672523147
2019-09-17 09:00:00,CorePlus-W,0.8995676347398149,0.30879174763703704
2019-09-17 10:00:00,CorePlus-W,0.9051132096733795,0.2682599381284722
2019-09-17 11:00:00,CorePlus-W,0.9011908975203704,0.1718375484685185
2019-09-17 12:00:00,CorePlus-W,0.9013579214490741,0.14513186561273148
2019-09-17 13:00:00,CorePlus-W,0.9034362462793982,0.17884205422754632
2019-09-17 14:00:00,CorePlus-W,0.9047814371930555,0.17256176440717588
2019-09-17 15:00:00,CorePlus-W,0.9042659323641203,0.14108576997546296
2019-09-17 16:00:00,CorePlus-W,0.902655130837037,0.27010427606666665
2019-09-17 17:00:00,CorePlus-W,0.8959066135101852,0.3485479765636574
2019-09-17 18:00:00,CorePlus-W,0.898633656170602,0.14785621702546298
2019-09-17 19:00:00,CorePlus-W,0.8744613038319444,0.005276627487037037
2019-09-17 20:00:00,CorePlus-W,0.016902960362962963,0.0052723845694444445
2019-09-17 21:00:00,CorePlus-W,0.013488913252083335,0.004218153462268518
2019-09-17 22:00:00,CorePlus-W,0.016094001381712963,0.005010809879398148
2019-09-17 23:00:00,CorePlus-W,0.017001065419444444,0.005273203455324074
2019-09-18 00:00:00,CorePlus-W,0.01692208332013889,0.005279461320601852
2019-09-18 01:00:00,CorePlus-W,0.016989487678472217,0.005280173245833333
2019-09-18 02:00:00,CorePlus-W,0.017000473818981485,0.00528341919050926
2019-09-18 03:00:00,CorePlus-W,0.017008007050694447,0.005291664675231481
2019-09-18 04:00:00,CorePlus-W,0.0169534683974537,0.005287467378240742
2019-09-18 05:00:00,CorePlus-W,0.03632105985601852,0.005280460984027778
2019-09-18 06:00:00,CorePlus-W,0.8985389106342594,0.00528286663912037
2019-09-18 07:00:00,CorePlus-W,0.8948765601150463,0.02840374710023148
2019-09-18 08:00:00,CorePlus-W,0.8976301724708333,0.20219873805856484
2019-09-18 09:00:00,CorePlus-W,0.9012888017377315,0.3236042569560185
2019-09-18 10:00:00,CorePlus-W,0.9022763995997687,0.26068460480833333
2019-09-18 11:00:00,CorePlus-W,0.901482768207176,0.17089864755601852
2019-09-18 12:00:00,CorePlus-W,0.9038284525208333,0.1222634313625
2019-09-18 13:00:00,CorePlus-W,0.9059130406819444,0.16721885755439816
2019-09-18 14:00:00,CorePlus-W,0.8740071496634259,0.23457817673819442
2019-09-18 15:00:00,CorePlus-W,0.8907115957196758,0.3201581338469907
2019-09-18 16:00:00,CorePlus-W,0.9045717137784723,0.28747898669444444
2019-09-18 17:00:00,CorePlus-W,0.9007711265335648,0.3565850071016204
2019-09-18 18:00:00,CorePlus-W,0.9022401666428241,0.15066545875324075
2019-09-18 19:00:00,CorePlus-W,0.8778198924979166,0.005284232569907408
2019-09-18 20:00:00,CorePlus-W,0.016892539467129628,0.005276897646990741
2019-09-18 21:00:00,CorePlus-W,0.016607227409259257,0.005191625558333333
2019-09-18 22:00:00,CorePlus-W,0.008788106229166669,0.0027285991796296297
2019-09-18 23:00:00,CorePlus-W,0.01702230773611111,0.005282850465046295
2019-09-19 00:00:00,CorePlus-W,0.016884021382407407,0.005287082114814815
2019-09-19 01:00:00,CorePlus-W,0.01704489646851852,0.0052878809513888896
2019-09-19 02:00:00,CorePlus-W,0.016918669408333333,0.005287591828472222
2019-09-19 03:00:00,CorePlus-W,0.01702430883171296,0.00528672796875
2019-09-19 04:00:00,CorePlus-W,0.01690955794513889,0.005296271342129629
2019-09-19 05:00:00,CorePlus-W,0.03680078197962963,0.0052861989
2019-09-19 06:00:00,CorePlus-W,0.9022405711372685,0.005291612777083333
2019-09-19 07:00:00,CorePlus-W,0.8991126445291667,0.0284999189912037
2019-09-19 08:00:00,CorePlus-W,0.8985838021155093,0.1976888475456019
2019-09-19 09:00:00,CorePlus-W,0.8995776218668982,0.3041760449902778
2019-09-19 10:00:00,CorePlus-W,0.9063618033613424,0.26286531622037035
2019-09-19 11:00:00,CorePlus-W,0.9021495498768519,0.17204854578055556
2019-09-19 12:00:00,CorePlus-W,0.9017369482916667,0.14396133482638887
2019-09-19 13:00:00,CorePlus-W,0.9012328761518519,0.17676625917453703
2019-09-19 14:00:00,CorePlus-W,0.9058605134256944,0.1707003750106482
2019-09-19 15:00:00,CorePlus-W,0.9061857985659724,0.14115029753958336
2019-09-19 16:00:00,CorePlus-W,0.9039648374460648,0.07527972270856481
2019-09-19 17:00:00,CorePlus-W,0.8981050649400463,0.12348864157314815
2019-09-19 18:00:00,CorePlus-W,0.899403656374074,0.09393269894722223
2019-09-19 19:00:00,CorePlus-W,0.8749324539937501,0.0052714742870370365
2019-09-19 20:00:00,CorePlus-W,0.01693468739421296,0.005271348323842592
2019-09-19 21:00:00,CorePlus-W,0.016641924526851853,0.005184384862037037
2019-09-19 22:00:00,CorePlus-W,0.013071274032407407,0.004050349126388889
2019-09-19 23:00:00,CorePlus-W,0.016973077349305553,0.005279896636111111
2019-09-20 00:00:00,Core-W,0.016982615483101853,0.005276105265046295
2019-09-20 01:00:00,Core-W,0.017021911883101853,0.0052824881946759265
2019-09-20 02:00:00,Core-W,0.017072081762268522,0.0052806370615740734
2019-09-20 03:00:00,Core-W,0.017068084964351853,0.005285943696990741
2019-09-20 04:00:00,Core-W,0.01704247791527778,0.00528616229814815
2019-09-20 05:00:00,Core-W,0.03744281010254629,0.005290610856944444
2019-09-20 06:00:00,Core-W,0.8997426496046296,0.0052880860011574075
2019-09-20 07:00:00,Core-W,0.8962965781162038,0.028378633011342594
2019-09-20 08:00:00,Core-W,0.896846507104861,0.19494165012615738
2019-09-20 09:00:00,Core-W,0.9000939133182868,0.3299587665483796
2019-09-20 10:00:00,Core-W,0.9029179420472222,0.28498299378472225
2019-09-20 11:00:00,Core-W,0.9008164384041668,0.18466838028009258
2019-09-20 12:00:00,Core-W,0.9028589718081018,0.17238360108171297
2019-09-20 13:00:00,Core-W,0.9048085155025465,0.22514504671620372
2019-09-20 14:00:00,Core-W,0.904175447249537,0.2347098003726852
2019-09-20 15:00:00,Core-W,0.903553330023611,0.1715998200337963
2019-09-20 16:00:00,Core-W,0.9022042476391204,0.06843852231527779
2019-09-20 17:00:00,Core-W,0.89521071638125,0.12341122690625
2019-09-20 18:00:00,Core-W,0.8970173689391203,0.09346147954305556
2019-09-20 19:00:00,Core-W,0.8716026956574077,0.005281684471296296
2019-09-20 20:00:00,Core-W,0.017378434770138892,0.005283978673148148
2019-09-20 21:00:00,Core-W,0.017053307059953702,0.005196814521296296
2019-09-20 22:00:00,Core-W,0.013352629330555558,0.0040538724599537045
2019-09-20 23:00:00,Core-W,0.017376744057870368,0.005288185705555556
2019-09-21 00:00:00,Core-W,0.017397754309490743,0.005284748447685184
2019-09-21 01:00:00,Core-W,0.017452121228009255,0.00528695735486111
2019-09-21 02:00:00,Core-W,0.017477561159490736,0.005288534820833333
2019-09-21 03:00:00,Core-W,0.01745575468425926,0.005292298180787038
2019-09-21 04:00:00,Core-W,0.017421578328472225,0.005289628306481482
2019-09-21 05:00:00,Core-W,0.03865984335416666,0.005289544942824074
2019-09-21 06:00:00,Core-W,0.8973889015305556,0.005292223778472222
2019-09-21 07:00:00,Core-W,0.896417627460185,0.028492362133101853
2019-09-21 08:00:00,Core-W,0.8991323275550925,0.1964504441849537
2019-09-21 09:00:00,Core-W,0.8995941930175928,0.3328143738907407
2019-09-21 10:00:00,Core-W,0.9050344964516204,0.2874568654347222
2019-09-21 11:00:00,Core-W,0.9006279975710647,0.18457412723009262
2019-09-21 12:00:00,Core-W,0.9018612875469908,0.17255113544444442
2019-09-21 13:00:00,Core-W,0.9047067187194444,0.22440172340231482
2019-09-21 14:00:00,Core-W,0.9034891254891204,0.234859938081713
2019-09-21 15:00:00,Core-W,0.902642327180787,0.17171197242083336
2019-09-21 16:00:00,Core-W,0.9010614928780093,0.0686310752275463
2019-09-21 17:00:00,Core-W,0.8959757613641204,0.12259087990972223
2019-09-21 18:00:00,Core-W,0.898074872351389,0.09495307495462962
2019-09-21 19:00:00,Core-W,0.8722284803604166,0.005277056913425926
2019-09-21 20:00:00,Core-W,0.01721699848564815,0.0052826411578703715
2019-09-21 21:00:00,Core-W,0.016894005585416667,0.00519115866736111
2019-09-21 22:00:00,Core-W,0.01322086703912037,0.004045283052777778
2019-09-21 23:00:00,Core-W,0.017370292805787037,0.00528012764398148
2019-09-22 00:00:00,Core-W,0.017368268370370372,0.005285762043518518
2019-09-22 01:00:00,Core-W,0.017357199730555557,0.005281258269907408
2019-09-22 02:00:00,Core-W,0.017340546766435185,0.005283421698611111
2019-09-22 03:00:00,Core-W,0.01737392289212963,0.00528578425787037
2019-09-22 04:00:00,Core-W,0.01739039044513889,0.005285176455092594
2019-09-22 05:00:00,Core-W,0.03915152721574074,0.0052876471682870374
2019-09-22 06:00:00,Core-W,0.896005742624537,0.0052894425449074075
2019-09-22 07:00:00,Core-W,0.8987666275078703,0.028395079079398148
2019-09-22 08:00:00,Core-W,0.8994833860837962,0.18458673957407407
2019-09-22 09:00:00,Core-W,0.8995762722539351,0.2980502457868056
2019-09-22 10:00:00,Core-W,0.9062710401087963,0.2700021937476852
2019-09-22 11:00:00,Core-W,0.9005591237273148,0.18367104339953708
2019-09-22 12:00:00,Core-W,0.9014583274030092,0.1717320059671296
2019-09-22 13:00:00,Core-W,0.9045723941081019,0.2221037560722222
2019-09-22 14:00:00,Core-W,0.9041148308386574,0.23443202348796296
2019-09-22 15:00:00,Core-W,0.9040820901576389,0.1708616656798611
2019-09-22 16:00:00,Core-W,0.902770091367824,0.06867084125694443
2019-09-22 17:00:00,Core-W,0.896730003151389,0.15005148086944445
2019-09-22 18:00:00,Core-W,0.9002010273555554,0.14877539330115744
2019-09-22 19:00:00,Core-W,0.8746024707488427,0.005281891235416667
2019-09-22 20:00:00,Core-W,0.01721626741226852,0.0052847601099537045
2019-09-22 21:00:00,Core-W,0.01727830539814815,0.00528387690949074
2019-09-22 22:00:00,Core-W,0.01737364605555556,0.0052866666557870355
2019-09-22 23:00:00,Core-W,0.017417913696990736,0.005282824280092593
2019-09-23 00:00:00,Core-W,0.017360679689583332,0.005285233107407407
2019-09-23 01:00:00,Core-W,0.017437026888888887,0.005286752358564816
2019-09-23 02:00:00,Core-W,0.017431052501620366,0.005290004645833333
2019-09-23 03:00:00,Core-W,0.017423881764351848,0.005290879036574074
2019-09-23 04:00:00,Core-W,0.01738589469722222,0.005289758846990741
2019-09-23 05:00:00,Core-W,0.039401016846296294,0.00528947495949074
2019-09-23 06:00:00,Core-W,0.8981197991743055,0.005284690730555556
2019-09-23 07:00:00,Core-W,0.8942491480907407,0.028298366428703703
2019-09-23 08:00:00,Core-W,0.8961560328715278,0.19613355440347222
2019-09-23 09:00:00,Core-W,0.9003364169430557,0.32600247601041665
2019-09-23 10:00:00,Core-W,0.9015636902585649,0.2843870210120371
2019-09-23 11:00:00,Core-W,0.9003916205453705,0.18434198058587967
2019-09-23 12:00:00,Core-W,0.9034469937914351,0.17257903030046298
2019-09-23 13:00:00,Core-W,0.9054428031652777,0.22485591577893518
2019-09-23 14:00:00,Core-W,0.9039690414062501,0.23391085379467594
2019-09-23 15:00:00,Core-W,0.9038037009761574,0.1713255953402778
2019-09-23 16:00:00,Core-W,0.9030770483256945,0.0683966459590278
2019-09-23 17:00:00,Core-W,0.8969166079893518,0.12500409742106483
2019-09-23 18:00:00,Core-W,0.8978862979004629,0.10182511990092592
2019-09-23 19:00:00,Core-W,0.8706321391574073,0.005279977684722221
2019-09-23 20:00:00,Core-W,0.017278777941666667,0.0052800231942129626
2019-09-23 21:00:00,Core-W,0.01726266366203704,0.005274041992824074
2019-09-23 22:00:00,Core-W,0.017315639298842594,0.005282054375231483
2019-09-23 23:00:00,Core-W,0.017277002730092594,0.005282170766203704
2019-09-24 00:00:00,Core-W,0.017322885145601853,0.005281208031944445
2019-09-24 01:00:00,Core-W,0.017422965691435185,0.005288059981712964
2019-09-24 02:00:00,Core-W,0.017441754938425924,0.0052851870479166665
2019-09-24 03:00:00,Core-W,0.017501063844675924,0.005283452782407408
2019-09-24 04:00:00,Core-W,0.017451003528472224,0.005286576620370369
2019-09-24 05:00:00,Core-W,0.04001763701712963,0.005288630317592592
2019-09-24 06:00:00,Core-W,0.8992776048458333,0.005276638320833333
2019-09-24 07:00:00,Core-W,0.8969464709405094,0.02832691069143518
2019-09-24 08:00:00,Core-W,0.89725607981875,0.19659881486249997
2019-09-24 09:00:00,Core-W,0.9007539515810186,0.3330639838374999
2019-09-24 10:00:00,Core-W,0.9015733794768519,0.2894835031224537
2019-09-24 11:00:00,Core-W,0.9007043405712963,0.1850815704888889
2019-09-24 12:00:00,Core-W,0.9042272977999999,0.1727484562143519
2019-09-24 13:00:00,Core-W,0.9074926881025464,0.22465821421180554
2019-09-24 14:00:00,Core-W,0.9042722307583333,0.2327988673356481
2019-09-24 15:00:00,Core-W,0.9040520211210648,0.17020410555208337
2019-09-24 16:00:00,Core-W,0.9027832017347223,0.06780426052777777
2019-09-24 17:00:00,Core-W,0.8973799741106483,0.12096039605439815
2019-09-24 18:00:00,Core-W,0.8959617955872685,0.09820949765532408
2019-09-24 19:00:00,Core-W,0.8683216056905093,0.005275058751388889
2019-09-24 20:00:00,Core-W,0.01723371901226852,0.005278114013425926
2019-09-24 21:00:00,Core-W,0.01729450832291667,0.005273429440046297
2019-09-24 22:00:00,Core-W,0.017346892892824074,0.005273659141435185
2019-09-24 23:00:00,Core-W,0.017291038606481488,0.005271080309722221
2019-09-28 00:00:00,Core-S,0.01734520600787037,0.00923514688888889
2019-09-28 01:00:00,Core-S,0.01739636907824074,0.009266336765972223
2019-09-28 02:00:00,Core-S,0.017378166866898147,0.009233261871296293
2019-09-28 03:00:00,Core-S,0.01740247205625,0.00927181661736111
2019-09-28 04:00:00,Core-S,0.01741021807800926,0.00924498969189815
2019-09-28 05:00:00,Core-S,0.04203607848425926,0.009271087785185185
2019-09-28 06:00:00,Core-S,0.9032773551391204,0.009287043650462965
2019-09-28 07:00:00,Core-S,0.9011344311206019,0.0951081080585648
2019-09-28 08:00:00,Core-S,0.9018383862314816,0.18124286655092592
2019-09-28 09:00:00,Core-S,0.8999559071680554,0.23066130392546297
2019-09-28 10:00:00,Core-S,0.8986385056155092,0.15801866786064814
2019-09-28 11:00:00,Core-S,0.6761330875569447,0.08536635917291667
2019-09-28 12:00:00,Core-S,0.8979407951895833,0.12756661309699072
2019-09-28 13:00:00,Core-S,0.8999466722076389,0.14491426344490738
2019-09-28 14:00:00,Core-S,0.8983202009199075,0.15400683436296297
2019-09-28 15:00:00,Core-S,0.8983235797497685,0.17162346005208334
2019-09-28 16:00:00,Core-S,0.8993132932375,0.16181772932083333
2019-09-28 17:00:00,Core-S,0.89787648173125,0.261003509930787
2019-09-28 18:00:00,Core-S,0.8994965380553241,0.19171120460601848
2019-09-28 19:00:00,Core-S,0.8728794032118056,0.009525589249305555
2019-09-28 20:00:00,Core-S,0.017332163920370368,0.00925645576990741
2019-09-28 21:00:00,Core-S,0.01726200314907407,0.009217967954629628
2019-09-28 22:00:00,Core-S,0.017379780217129628,0.009259457673379629
2019-09-28 23:00:00,Core-S,0.017421031380787037,0.00926117009375
2019-09-29 00:00:00,Core-S,0.017438498119675922,0.009261367740277778
2019-09-29 01:00:00,Core-S,0.017439459531018518,0.009259016325231484
2019-09-29 02:00:00,Core-S,0.017459178538425928,0.009271728841203704
2019-09-29 03:00:00,Core-S,0.01741026125462963,0.009234991924074074
2019-09-29 04:00:00,Core-S,0.01741766476851852,0.009237190077314817
2019-09-29 05:00:00,Core-S,0.04263890890300926,0.009218375504166666
2019-09-29 06:00:00,Core-S,0.9034386447243056,0.009270704002314811
2019-09-29 07:00:00,Core-S,0.90194191005,0.09520163454398148
2019-09-29 08:00:00,Core-S,0.9029194596618054,0.1810286008425926
2019-09-29 09:00:00,Core-S,0.9013079993923608,0.22887732111226852
2019-09-29 10:00:00,Core-S,0.9005491068743054,0.1547443442134259
2019-09-29 11:00:00,Core-S,0.9004914405217593,0.1108841397701389
2019-09-29 12:00:00,Core-S,0.8968484244185186,0.12415141769861111
2019-09-29 13:00:00,Core-S,0.899232489625,0.14244014980949074
2019-09-29 14:00:00,Core-S,0.9002463847342592,0.15064278468217593
2019-09-29 15:00:00,Core-S,0.9008345439393518,0.17333160104814815
2019-09-29 16:00:00,Core-S,0.8997325842724538,0.15995854561574072
2019-09-29 17:00:00,Core-S,0.8991414448574075,0.26741406756458325
2019-09-29 18:00:00,Core-S,0.9019498539773149,0.19634433394444448
2019-09-29 19:00:00,Core-S,0.8741356027525465,0.009471514088888888
2019-09-29 20:00:00,Core-S,0.017226801349999998,0.009206660696759258
2019-09-29 21:00:00,Core-S,0.017253814008796293,0.009192543407407407
2019-09-29 22:00:00,Core-S,0.017256981358333333,0.00921724504050926
2019-09-29 23:00:00,Core-S,0.01733146592662037,0.009218255375462964
2019-09-30 00:00:00,Core-S,0.017437652579166667,0.009287049089583332
2019-09-30 01:00:00,Core-S,0.017395228230555553,0.009247429138888891
2019-09-30 02:00:00,Core-S,0.017462747056018517,0.009294030186342592
2019-09-30 03:00:00,Core-S,0.01744044670671296,0.009254051494444443
2019-09-30 04:00:00,Core-S,0.01736120407800926,0.00920889288472222
2019-09-30 05:00:00,Core-S,0.043059456912499995,0.009151540063888889
2019-09-30 06:00:00,Core-S,0.9034663677291666,0.009091437740277776
2019-09-30 07:00:00,Core-S,0.9009853756842593,0.09657068649120369
2019-09-30 08:00:00,Core-S,0.9014982029893519,0.1864644021261574
2019-09-30 09:00:00,Core-S,0.8998276597027778,0.2267081862023148
2019-09-30 10:00:00,Core-S,0.900257900958102,0.14920101864328703
2019-09-30 11:00:00,Core-S,0.8996585195185186,0.11278098260671297
2019-09-30 12:00:00,Core-S,0.8966976575879629,0.1207684735277778
2019-09-30 13:00:00,Core-S,0.8994501085606483,0.14370969536666664
2019-09-30 14:00:00,Core-S,0.8998540882386574,0.1530878683365741
2019-09-30 15:00:00,Core-S,0.8984356519666666,0.17056751960347225
2019-09-30 16:00:00,Core-S,0.9010843891747685,0.16092120613657407
2019-09-30 17:00:00,Core-S,0.8974675774490741,0.26062224964745373
2019-09-30 18:00:00,Core-S,0.9012273592569445,0.19243278129837962
2019-09-30 19:00:00,Core-S,0.8727873014680555,0.009549797263425926
2019-09-30 20:00:00,Core-S,0.017314574734027772,0.009213296759490739
2019-09-30 21:00:00,Core-S,0.017294441494212963,0.00922960570625
2019-09-30 22:00:00,Core-S,0.017280047947685184,0.009191469146064812
2019-09-30 23:00:00,Core-S,0.01731005876180556,0.009214496979861113
2019-10-01 00:00:00,Core-S,0.017368487084027776,0.00923124598796296
2019-10-01 01:00:00,Core-S,0.01739918333078704,0.009248473789814813
2019-10-01 02:00:00,Core-S,0.017402531129398147,0.009217490591898147
2019-10-01 03:00:00,Core-S,0.017444629320370376,0.009244741142129632
2019-10-01 04:00:00,Core-S,0.017410199075231482,0.009213064707407405
2019-10-01 05:00:00,Core-S,0.043659504796990746,0.00915437062685185
2019-10-01 06:00:00,Core-S,0.904464097356713,0.009103472401851852
2019-10-01 07:00:00,Core-S,0.9024392915502315,0.09521606254560186
2019-10-01 08:00:00,Core-S,0.9029597371606483,0.18054015894930553
2019-10-01 09:00:00,Core-S,0.9012483755238425,0.22502881224606483
2019-10-01 10:00:00,Core-S,0.9002542790215278,0.15168949173333332
2019-10-01 11:00:00,Core-S,0.9027290292370371,0.1103970713523148
2019-10-01 12:00:00,Core-S,0.8981565526305556,0.12029170022152778
2019-10-01 13:00:00,Core-S,0.9004344503837963,0.1435927584011574
2019-10-01 14:00:00,Core-S,0.8989738945916665,0.152819769924537
2019-10-01 15:00:00,Core-S,0.8983748383310186,0.1694121405162037
2019-10-01 16:00:00,Core-S,0.9002644918990741,0.15914978302546295
2019-10-01 17:00:00,Core-S,0.8981172173546296,0.2608067773002315
2019-10-01 18:00:00,Core-S,0.9011675601513889,0.19267039566990743
2019-10-01 19:00:00,Core-S,0.872390028974074,0.009518752658564816
2019-10-01 20:00:00,Core-S,0.017235770494212963,0.009216079827777777
2019-10-01 21:00:00,Core-S,0.017283867694444444,0.009224963098842593
2019-10-01 22:00:00,Core-S,0.01731860089907407,0.009242970295601853
2019-10-01 23:00:00,Core-S,0.01736836441435185,0.009246066769444446
2019-10-02 00:00:00,Core-S,0.017379654593981483,0.00926072223171296
2019-10-02 01:00:00,Core-S,0.017385788706944447,0.009243746327777778
2019-10-02 02:00:00,Core-S,0.01747170596527777,0.009283737323148149
2019-10-02 03:00:00,Core-S,0.01746451065324074,0.009266468161342594
